No;Link Matkul;Name;Kode Matkul;Kategori Matkul
10079;https://sikola.unhas.ac.id/courses/324G0103/index.php;SISTEM PERTANIAN BERKELANJUTAN;324G0103;54211
10083;https://sikola.unhas.ac.id/courses/324L1123/index.php;EKOTOKSIKOLOGI AKUATIK;324L1123;54241
10090;https://sikola.unhas.ac.id/courses/325C1314/index.php;MANAJEMEN FISIOTERAPI KARDIOVASKULOPULMONAL;325C1314;11202
10098;https://sikola.unhas.ac.id/courses/325D5113/index.php;PERANCANGAN PERMUKIMAN;325D5113;23201
10109;https://sikola.unhas.ac.id/courses/325G5302/index.php;APLIKASI BIOTEKNOLOGI PANGAN;325G5302;41231
10113;https://sikola.unhas.ac.id/courses/325L2423/index.php;MANAJEMEN BISNIS PERIKANAN;325L2423;54245
10115;https://sikola.unhas.ac.id/courses/325O1113/index.php;FARMAKOLOGI VETERINER II;325O1113;54261
10118;https://sikola.unhas.ac.id/courses/326B2113/index.php;HUKUM PERIZINAN;326B2113;74235
10119;https://sikola.unhas.ac.id/courses/326C1102/index.php;S1 AKUPUNTUR;326C1102;11201
10120;https://sikola.unhas.ac.id/courses/326C1316/index.php;"MANAJEMEN FISIOTERAPI ( MANAJ. FT) PEDIATRI &AMP; TUMBUH KEMBANG";326C1316;11202
10121;https://sikola.unhas.ac.id/courses/326D1122/index.php;MATEMATIKA TERAPAN;326D1122;22201
10122;https://sikola.unhas.ac.id/courses/326D1213/index.php;PENCEMARAN UDARA;326D1213;25201
10130;https://sikola.unhas.ac.id/courses/326E1203/index.php;KEPEMIMPINAN DALAM PEMERINTAHAN;326E1203;65201
10148;https://sikola.unhas.ac.id/courses/327B2113/index.php;TEORI DAN PERANCANGAN PERATURAN PERUNDANG-UNDANGAN;327B2113;74235
10149;https://sikola.unhas.ac.id/courses/327C1102/index.php;S1 MANAJEMEN NYERI;327C1102;11201
10150;https://sikola.unhas.ac.id/courses/327C1313/index.php;MANAJEMEN FISIOTERAPI (MANAJEMEN. FT) GERIATRI;327C1313;11202
10152;https://sikola.unhas.ac.id/courses/327D1213/index.php;PLUMBING DAN INSTRUMENTASI;327D1213;25201
10167;https://sikola.unhas.ac.id/courses/327F4112/index.php;FILSAFAT DAN PEMIKIRAN ISLAM;327F4112;79203
10194;https://sikola.unhas.ac.id/courses/328E4103/index.php;METODE PEKERJA SOSIAL;328E4103;69201
10195;https://sikola.unhas.ac.id/courses/328E5103/index.php;ANTROPOLOGI PSIKOLOGI;328E5103;82201
10199;https://sikola.unhas.ac.id/courses/328I1103/index.php;MANAJEMEN TERNAK PERAH;328I1103;54231
10207;https://sikola.unhas.ac.id/courses/329C1313/index.php;PSIKOLOGI KESEHATAN;329C1313;11202
10227;https://sikola.unhas.ac.id/courses/329I1103/index.php;MANAJEMEN TERNAK POTONG;329I1103;54231
10231;https://sikola.unhas.ac.id/courses/329L2423/index.php;EKONOMI PERUSAHAAN PERIKANAN;329L2423;54245
10235;https://sikola.unhas.ac.id/courses/330C1323/index.php;MANAJEMEN FISIOTERAPI (MANAJ. FT) KESWAN DAN INTEGUMEN 2023;330C1323;11202
10236;https://sikola.unhas.ac.id/courses/330D1112/index.php;REKAYASA DRAINASE;330D1112;22201
10245;https://sikola.unhas.ac.id/courses/330E1203/index.php;BIROKRASI PELAYANAN PUBLIK;330E1203;65201
10249;https://sikola.unhas.ac.id/courses/330E5103/index.php;ANTROPOLOGI EKONOMI;330E5103;82201
10252;https://sikola.unhas.ac.id/courses/330I1103/index.php;TEKNOLOGI PENGOLAHAN PAKAN;330I1103;54231
10256;https://sikola.unhas.ac.id/courses/330O1123/index.php;PATOLOGI SISTEMIK II;330O1123;54261
10261;https://sikola.unhas.ac.id/courses/331C1326/index.php;MANAJEMEN FISIOTERAPI (MANAJ. FT) OLAH RAGA DAN KEBUGARAN;331C1326;11202
10264;https://sikola.unhas.ac.id/courses/331D2212/index.php;ANALISIS ESTIMASI BIAYA;331D2212;26201
10266;https://sikola.unhas.ac.id/courses/331D3323/index.php;SISTEM PENGENDALIAN;331D3323;36202
10269;https://sikola.unhas.ac.id/courses/331D5122/index.php;PERMUKIMAN PESISIR DAN KEPULAUAN;331D5122;23201
10286;https://sikola.unhas.ac.id/courses/331I1103/index.php;PENGAWASAN MUTU INDUSTRI PETERNAKAN;331I1103;I
10287;https://sikola.unhas.ac.id/courses/331J1126/index.php;STOMATOGNATIK/MOLUKLUSI;331J1126;12201
10289;https://sikola.unhas.ac.id/courses/331N1122/index.php;KIMIA MEDISINAL;331N1122;48201
10290;https://sikola.unhas.ac.id/courses/331O1123/index.php;ILMU BEDAH KHUSUS VETERINER I;331O1123;54261
10295;https://sikola.unhas.ac.id/courses/332C1323/index.php;MANAJEMEN FISIOTERAPI (MANAJ. FT) KASUS-KASUS FT KOMPLEKS;332C1323;11202
10314;https://sikola.unhas.ac.id/courses/332G1103/index.php;TANAMAN HIAS DAN BIOFARMAKA;332G1103;54211
10318;https://sikola.unhas.ac.id/courses/332G5302/index.php;TEKNOLOGI MINYAK DAN LEMAK;332G5302;41231
10320;https://sikola.unhas.ac.id/courses/332I1102/index.php;PERENCANAAN PEMBANGUNAN PETERNAKAN;332I1102;54231
10321;https://sikola.unhas.ac.id/courses/332J1124/index.php;GNATOLOGI 2;332J1124;12201
10322;https://sikola.unhas.ac.id/courses/332J1126/index.php;GERODONTOLOGI;332J1126;12201
10334;https://sikola.unhas.ac.id/courses/333D4113/index.php;SISTEM INSTRUMENTASI ELEKTRONIKA + PRAKTIKUM;333D4113;20201
10346;https://sikola.unhas.ac.id/courses/333G1103/index.php;PERANCANGAN LANSEKAP;333G1103;54211
10349;https://sikola.unhas.ac.id/courses/333G5302/index.php;TEKNOLOGI PANGAN SEHAT;333G5302;41231
10351;https://sikola.unhas.ac.id/courses/333I1103/index.php;METODE PENELITIAN DAN RANCANGAN PENELITIAN;333I1103;54231
10359;https://sikola.unhas.ac.id/courses/334D1112/index.php;PERENCANAAN DAN PENGENDALIAN PROYEK;334D1112;22201
10360;https://sikola.unhas.ac.id/courses/334D1222/index.php;KESEHATAN LINGKUNGAN;334D1222;25201
10375;https://sikola.unhas.ac.id/courses/334G1103/index.php;Ilmu Tanaman Lanskap;334G1103;54211
10380;https://sikola.unhas.ac.id/courses/334J1124/index.php;HUKUM, ETIKA DAN FORENSIK KEDOKTERAN GIGI;334J1124;12201
10381;https://sikola.unhas.ac.id/courses/334N1123/index.php;KIMIA KLINIK;334N1123;48201
10382;https://sikola.unhas.ac.id/courses/334O1123/index.php;ILMU KEBIDANAN DAN KEMAJIRAN;334O1123;54261
10387;https://sikola.unhas.ac.id/courses/335D2102/index.php;EKONOMI TEKNIK;335D2102;21201
10401;https://sikola.unhas.ac.id/courses/335G1103/index.php;PERENCANAAN DAN PENGELOLAAN LANSEKAP;335G1103;54211
10403;https://sikola.unhas.ac.id/courses/335G5302/index.php;PANGAN FUNGSIONAL;335G5302;41231
10404;https://sikola.unhas.ac.id/courses/335G5322/index.php;Pangan Fungsional;335G5322;41231
10409;https://sikola.unhas.ac.id/courses/335O1123/index.php;HIGIENE PANGAN ASAL HEWAN;335O1123;54261
10418;https://sikola.unhas.ac.id/courses/336D5213/index.php;PERENCANAAN DAN PERANCANGAN KAWASAN WISATA;336D5213;35201
10425;https://sikola.unhas.ac.id/courses/336F3112/index.php;COMPREHENSION ORALE ET ECRITE 5;336F3112;79205
10430;https://sikola.unhas.ac.id/courses/336G5402/index.php;ETIKA PROFESI KETEKNIKAN;336G5402;41201
10431;https://sikola.unhas.ac.id/courses/336I1103/index.php;TEKNOLOGI PENGOLAHAN LIMBAH DAN SISA HASIL TERNAK;336I1103;54231
10433;https://sikola.unhas.ac.id/courses/336N1122/index.php;FARMAKOGNOSI BAHARI;336N1122;48201
10434;https://sikola.unhas.ac.id/courses/336O1122/index.php;RADIOLOGI VETERINER;336O1122;54261
10441;https://sikola.unhas.ac.id/courses/337D31132/index.php;KAPAL KONTAINER;337D31132;36201
10448;https://sikola.unhas.ac.id/courses/337F3112/index.php;TATA BAHASA 5;337F3112;79205
10453;https://sikola.unhas.ac.id/courses/337I1102/index.php;PER UU/KEBIJAKAN PEMBANGUNAN PETERNAKAN DAN KESMAVET;337I1102;54231
10455;https://sikola.unhas.ac.id/courses/337N1122/index.php;TEKNOLOGI KOSMETIKA;337N1122;48201
10456;https://sikola.unhas.ac.id/courses/337O1122/index.php;TOKSIKOLOGI;337O1122;54261
10464;https://sikola.unhas.ac.id/courses/338D31132/index.php;KAPAL NONKONVENSIONAL;338D31132;36201
10471;https://sikola.unhas.ac.id/courses/338F4102/index.php;INSYA 2;338F4102;79203
10474;https://sikola.unhas.ac.id/courses/338G3203/index.php;Penulisan Artikel Ilmiah;338G3203;54201
10482;https://sikola.unhas.ac.id/courses/339D1223/index.php;PEMODELAN REKAYASA LINGKUNGAN;339D1223;25201
10492;https://sikola.unhas.ac.id/courses/339F4102/index.php;TERJEMAHAN INDONESIA ARAB;339F4102;79203
10497;https://sikola.unhas.ac.id/courses/339K1122/index.php;MANAJEMEN STRATEGIK;339K1122;13201
10502;https://sikola.unhas.ac.id/courses/339K1722/index.php;PROMOSI KESEHATAN RUMAH SAKIT;339K1722;13201
10504;https://sikola.unhas.ac.id/courses/339N1122/index.php;PENGEMBANGAN TEKNOLOGI FARMASETIKA;339N1122;48201
10520;https://sikola.unhas.ac.id/courses/340I1103/index.php;BIOTEKNOLOGI PAKAN;340I1103;54231
10535;https://sikola.unhas.ac.id/courses/341D6112/index.php;PETROGENESIS BATUAN BEKU;341D6112;34201
10540;https://sikola.unhas.ac.id/courses/341F4102/index.php;DUNIA ARAB DAN HAK ASASI MANUSIA;341F4102;79203
10548;https://sikola.unhas.ac.id/courses/341K1322/index.php;EPIDEMIOLOGI SOSIAL DAN PERILAKU;341K1322;13201
10568;https://sikola.unhas.ac.id/courses/342I1103/index.php;NUTRISI FEEDLOT (NUTRISI);342I1103;54231
10570;https://sikola.unhas.ac.id/courses/342K1222/index.php;RAPID SURVEI;342K1222;13201
10583;https://sikola.unhas.ac.id/courses/343E3103/index.php;BUDAYA POLITIK;343E3103;67201
10592;https://sikola.unhas.ac.id/courses/343K1623/index.php;PRAKTIKUM KESEHATAN LINGKUNGAN;343K1623;13201
10606;https://sikola.unhas.ac.id/courses/344K1322/index.php;SEMINAR EPIDEMIOLOGI;344K1322;13201
10633;https://sikola.unhas.ac.id/courses/346N1122/index.php;STATISTIK DAN KOMPUTASI;346N1122;48201
10646;https://sikola.unhas.ac.id/courses/348D5113/index.php;PERUMAHAN RAMAH LINGKUNGAN;348D5113;23201
10654;https://sikola.unhas.ac.id/courses/349D5123/index.php;RUMAH SUSUN;349D5123;23201
10658;https://sikola.unhas.ac.id/courses/349F3122/index.php;COMPREHENSION ORALE ET ECRITE 6;349F3122;79205
10659;https://sikola.unhas.ac.id/courses/349I1103/index.php;MANAJEMEN PEMBIBITAN RUMINANSIA DAN NON RUMINANSIA;349I1103;54231
10664;https://sikola.unhas.ac.id/courses/350F1112/index.php;ANALISIS WACANA BAHASA INDONESIA;350F1112;79201
10675;https://sikola.unhas.ac.id/courses/351J1113/index.php;METODOLOGI PENELITIAN DAN BIOSTATISTIK;351J1113;12201
10683;https://sikola.unhas.ac.id/courses/352I1102/index.php;ILMU TILIK TERNAK;352I1102;54231
10692;https://sikola.unhas.ac.id/courses/353L2123/index.php;GENETIKA POPULASI;353L2123;54242
10699;https://sikola.unhas.ac.id/courses/354F3112/index.php;METODE PENGAJARAN BAHASA PRANCIS;354F3112;79205
10701;https://sikola.unhas.ac.id/courses/354I1103/index.php;METODE PENELITIAN ORGANOLEPTIK;354I1103;54231
10708;https://sikola.unhas.ac.id/courses/355F4102/index.php;ILMU RASMI (KALIGRAFI);355F4102;79203
10712;https://sikola.unhas.ac.id/courses/356D5113/index.php;DESAIN DAN SIMULASI ENERGI BANGUNAN;356D5113;23201
10715;https://sikola.unhas.ac.id/courses/356F3122/index.php;TATA BAHASA 6;356F3122;79205
10717;https://sikola.unhas.ac.id/courses/356I1103/index.php;KEAMANAN PANGAN HASIL TERNAK;356I1103;54231
10720;https://sikola.unhas.ac.id/courses/357D5123/index.php;DESAIN DAN SIMULASI AKUSTIK;357D5123;23201
10723;https://sikola.unhas.ac.id/courses/357I1103/index.php;PENGEMASAN, PENGEPAKAN, DAN LABELING PRODUK PETERNAKAN;357I1103;54231
10728;https://sikola.unhas.ac.id/courses/358F4102/index.php;MEDIA DAN DESAIN GRAFIS;358F4102;79203
10730;https://sikola.unhas.ac.id/courses/358L2323/index.php;MESIN KAPAL PERIKANAN (P);358L2323;54246
10736;https://sikola.unhas.ac.id/courses/359L2323/index.php;PRAKTEK KONSTRUKSI ALAT PENANGKAPAN IKAN (P);359L2323;54246
10740;https://sikola.unhas.ac.id/courses/360F3112/index.php;MORFOLOGI LANJUTAN (P);360F3112;79205
10747;https://sikola.unhas.ac.id/courses/361F3112/index.php;PENGANTAR SOSIOLINGUISTIK (P);361F3112;79205
10748;https://sikola.unhas.ac.id/courses/361F4102/index.php;PERKEMBANGAN ISLAM KONTEMPORER;361F4102;79203
10757;https://sikola.unhas.ac.id/courses/362L2323/index.php;DIVERSIFIKASI DAN PENGEMBANGAN PRODUK PERIKANAN (P);362L2323;54246
10762;https://sikola.unhas.ac.id/courses/363F9122/index.php;TERJEMAHAN JEPANG-INDONESIA;363F9122;79204
10772;https://sikola.unhas.ac.id/courses/364F9122/index.php;KOMPOSISI BAHASA JEPANG II;364F9122;79204
10777;https://sikola.unhas.ac.id/courses/365F3102/index.php;LOGIKA;365F3102;79205
10781;https://sikola.unhas.ac.id/courses/365Q1122/index.php;PSIKOLOGI LANJUT USIA;365Q1122;73201
10785;https://sikola.unhas.ac.id/courses/366I1102/index.php;TATANIAGA PETERNAKAN;366I1102;54231
10788;https://sikola.unhas.ac.id/courses/367F9124/index.php;MORFOSINTAKSIS BAHASA JEPANG;367F9124;79204
10791;https://sikola.unhas.ac.id/courses/368F3122/index.php;ALIRAN-ALIRAN DALAM LINGUISTIK;368F3122;79205
10809;https://sikola.unhas.ac.id/courses/376C214/index.php;MANAJEMEN KEPERAWATAN (AKADEMIK-SEMESTER VII) (17419R0104);376C214;14201
10826;https://sikola.unhas.ac.id/courses/401K1212/index.php;PROGRAM KKB;401K1212;13201
10829;https://sikola.unhas.ac.id/courses/401K1612/index.php;PENGELOLAAN MITIGASI DAN ADAPTASI BENCANA;401K1612;13201
10842;https://sikola.unhas.ac.id/courses/402K1212/index.php;METODOLOGI;402K1212;13201
10868;https://sikola.unhas.ac.id/courses/404K1112/index.php;CURRENT ISSUE AKK;404K1112;13201
10900;https://sikola.unhas.ac.id/courses/411I123/index.php;PENERAPAN HACCP ( P );411I123;54231
10904;https://sikola.unhas.ac.id/courses/412D6212/index.php;TEKNIK TEROWONGAN;412D6212;31201
10912;https://sikola.unhas.ac.id/courses/413I112/index.php;ANEKA TERNAK UNGGAS;413I112;54231
10922;https://sikola.unhas.ac.id/courses/415D4132/index.php;SUMBER ENERGI BARU TERBARUKAN;415D4132;20201
10925;https://sikola.unhas.ac.id/courses/415G1123/index.php;ILMU TANAMAN LANSKAP;415G1123;54211
10950;https://sikola.unhas.ac.id/courses/419D4233/index.php;GRAFIKA KOMPUTER;419D4233;55201
10956;https://sikola.unhas.ac.id/courses/420E2113/index.php;Perencanaan Pembangunan Daerah;420E2113;65201
10958;https://sikola.unhas.ac.id/courses/420F9112/index.php;ANALISIS WACANA 1;420F9112;79204
10974;https://sikola.unhas.ac.id/courses/423F9112/index.php;SEMANTIK BAHASA JEPANG;423F9112;79204
10989;https://sikola.unhas.ac.id/courses/425F2112/index.php;BAHASA MANDARIN (P);425F2112;79204
10990;https://sikola.unhas.ac.id/courses/425F4112/index.php;SEMIOTIKA;425F4112;79203
10994;https://sikola.unhas.ac.id/courses/426D4233/index.php;REKAYASA WEB;426D4233;55201
11004;https://sikola.unhas.ac.id/courses/428C1105/index.php;S1 KEDOKTERAN TROPIS;428C1105;11201
11008;https://sikola.unhas.ac.id/courses/428F4112/index.php;TAFAHUM TSAQAFY;428F4112;79203
11010;https://sikola.unhas.ac.id/courses/428M1133/index.php;HUKUM KEHUTANAN DAN LINGKUNGAN;428M1133;54251
11012;https://sikola.unhas.ac.id/courses/429D2118/index.php;SISTEM PEMBANGKIT DAYA + PRAKTIKUM;429D2118;21201
11019;https://sikola.unhas.ac.id/courses/430D2112/index.php;METODOLOGI PENELITIAN;430D2112;21201
11023;https://sikola.unhas.ac.id/courses/430F3102/index.php;FOS : Perkantoran dan Administrasi;430F3102;79205
11043;https://sikola.unhas.ac.id/courses/433E1203/index.php;SISTEM PENGAWASAN DAN PENGENDALIAN PEMERINTAHAN;433E1203;65201
11045;https://sikola.unhas.ac.id/courses/434D2134/index.php;SKRIPSI;434D2134;21201
11048;https://sikola.unhas.ac.id/courses/434D4233/index.php;ANIMASI DAN PEMODELAN 3D;434D4233;55201
11063;https://sikola.unhas.ac.id/courses/436F6102/index.php;SEMIOTIKA;436F6102;81201
11065;https://sikola.unhas.ac.id/courses/437C1313/index.php;MANAJEMEN FT INTERNA;437C1313;11202
11070;https://sikola.unhas.ac.id/courses/437E2103/index.php;SEMINAR KEBIJAKAN PUBLIK;437E2103;63201
11072;https://sikola.unhas.ac.id/courses/437F6102/index.php;TEKNIK PENULISAN;437F6102;81201
11083;https://sikola.unhas.ac.id/courses/438M1133/index.php;AGROFORESTRY;438M1133;54251
11085;https://sikola.unhas.ac.id/courses/439C1314/index.php;MANAJEMEN FISIOTERAPI TERAPI FUNGSIONAL;439C1314;11202
11102;https://sikola.unhas.ac.id/courses/440O1112/index.php;PATOLOGI UNGGAS DAN SATWA AQUATIK;440O1112;54261
11109;https://sikola.unhas.ac.id/courses/441G5302/index.php;KO-KURIKULER;441G5302;41231
11112;https://sikola.unhas.ac.id/courses/441M1133/index.php;SILVIKULTUR HUTAN TANAMAN;441M1133;54251
11113;https://sikola.unhas.ac.id/courses/441O1113/index.php;PATOLOGI KLINIK;441O1113;54261
11125;https://sikola.unhas.ac.id/courses/443E4103/index.php;METODE PENELITIAN PARTISIPATIF (MPP);443E4103;69201
11127;https://sikola.unhas.ac.id/courses/443G5401/index.php;SEMINAR HASIL PENELITIAN;443G5401;41201
11131;https://sikola.unhas.ac.id/courses/444D1133/index.php;PERANC.BANGUNAN AIR;444D1133;22201
11149;https://sikola.unhas.ac.id/courses/445D4233/index.php;SISTEM ENTERPRISE;445D4233;55201
11150;https://sikola.unhas.ac.id/courses/445E3103/index.php;FOTOGRAFI SENI DAN DOKUMENTASI;445E3103;70201
11151;https://sikola.unhas.ac.id/courses/445E4103/index.php;TEORI PEMBANGUNAN;445E4103;69201
11157;https://sikola.unhas.ac.id/courses/446D1133/index.php;EROSI DAN ANGKUTAN SEDIMEN;446D1133;22201
11160;https://sikola.unhas.ac.id/courses/446D2212/index.php;PSIKOLOGI INDUSTRI;446D2212;26201
11179;https://sikola.unhas.ac.id/courses/447O1122/index.php;FARMASI VETERINER;447O1122;54261
11182;https://sikola.unhas.ac.id/courses/448D2112/index.php;KOROSI DAN PENGENDALIAN;448D2112;21201
11184;https://sikola.unhas.ac.id/courses/448D31112/index.php;REGULASI KEMARITIMAN;448D31112;36201
11191;https://sikola.unhas.ac.id/courses/448O1122/index.php;DIETETIK KLINIK;448O1122;54261
11194;https://sikola.unhas.ac.id/courses/449D2112/index.php;TEKNIK PENGECORAN LOGAM;449D2112;21201
11213;https://sikola.unhas.ac.id/courses/451D2112/index.php;TEKNIK PENGELASAN;451D2112;21201
11244;https://sikola.unhas.ac.id/courses/455D2112/index.php;NANO TEKNOLOGI UNTUK KONVERSI ENERGI;455D2112;21201
11247;https://sikola.unhas.ac.id/courses/455D3332/index.php;MANAJEMEN ENERGI;455D3332;36202
11251;https://sikola.unhas.ac.id/courses/456D1233/index.php;PENGOLAHAN AKHIR SAMPAH;456D1233;25201
11259;https://sikola.unhas.ac.id/courses/456M1133/index.php;ANATOMI DAN IDENTIFIKASI KAYU;456M1133;54251
11276;https://sikola.unhas.ac.id/courses/458M1133/index.php;KIMIA KAYU;458M1133;54251
11377;https://sikola.unhas.ac.id/courses/472D1133/index.php;MANAJEMEN MUTU KOSNTRUKSI;472D1133;22201
11388;https://sikola.unhas.ac.id/courses/474D2112/index.php;TEKNOLOGI PROSES TERMAL;474D2112;21201
11398;https://sikola.unhas.ac.id/courses/475D2122/index.php;PIPA PANAS;475D2122;21201
11401;https://sikola.unhas.ac.id/courses/476D2122/index.php;BIOENERGI;476D2122;21201
11446;https://sikola.unhas.ac.id/courses/497F4132/index.php;SEMINAR LINGUISTIK ARAB;497F4132;79203
11447;https://sikola.unhas.ac.id/courses/497F9132/index.php;SEMINAR PRASKRIPSI;497F9132;79204
11463;https://sikola.unhas.ac.id/courses/499F9136/index.php;SKRIPSI;499F9136;79204
11475;https://sikola.unhas.ac.id/courses/501F41002/index.php;STANDAR KOMPETENSI BAHASA ARAB TINGKAT DASAR 1;501F41002;79203
11482;https://sikola.unhas.ac.id/courses/501J1103/index.php;DASAR PROSTODONSI I;501J1103;12707
11484;https://sikola.unhas.ac.id/courses/501J1404/index.php;DASAR SPESIALISTIK I;501J1404;12705
11527;https://sikola.unhas.ac.id/courses/503L2533/index.php;EKOLOGI PERAIRAN;503L2533;54146
11528;https://sikola.unhas.ac.id/courses/503M1203/index.php;METODE PENELITIAN KEHUTANAN DAN ANALISIS SISTEM;503M1203;54151
11564;https://sikola.unhas.ac.id/courses/505J1302/index.php;DASAR SPESIALISTIK I;505J1302;12703
11589;https://sikola.unhas.ac.id/courses/507J1103/index.php;RANCANGAN PENELITIAN;507J1103;12707
11591;https://sikola.unhas.ac.id/courses/507J1403/index.php;RANCANGAN PENELITIAN;507J1403;12705
11595;https://sikola.unhas.ac.id/courses/508C212/index.php;KEPERAWATAN GERONTIK;508C212;14901
11633;https://sikola.unhas.ac.id/courses/511J1302/index.php;DASAR SPESIALISTIK III;511J1302;12703
11659;https://sikola.unhas.ac.id/courses/514G4102/index.php;MIKOLOGI TUMBUHAN;514G4102;54106
11689;https://sikola.unhas.ac.id/courses/520N1102/index.php;MATERI MEDIKA HERBAL;520N1102;48101
11822;https://sikola.unhas.ac.id/courses/559K1102/index.php;ANALISIS RISIKO LINGKUNGAN DAN KESEHATAN MASYARAKAT;559K1102;13101
11826;https://sikola.unhas.ac.id/courses/561N1202/index.php;FARMAKOTERAPI TERAPAN;561N1202;48901
11830;https://sikola.unhas.ac.id/courses/563N1202/index.php;COMPOUNDING AND DISPENSING;563N1202;48901
11835;https://sikola.unhas.ac.id/courses/565N1202/index.php;KOMUNIKASI KONSELING;565N1202;48901
11840;https://sikola.unhas.ac.id/courses/567N1202/index.php;FARMASI INDUSTRI;567N1202;48901
11854;https://sikola.unhas.ac.id/courses/571J132/index.php;KEPANITERAAN ILMU PENYAKIT MULUT (IPM);571J132;12901
11871;https://sikola.unhas.ac.id/courses/573J135/index.php;KEPANITERAAN KONSERVASI GIGI;573J135;12901
11881;https://sikola.unhas.ac.id/courses/574N1201/index.php;UJIAN APOTEKER;574N1201;48901
11984;https://sikola.unhas.ac.id/courses/606K6101/index.php;RESIDENSI II;606K6101;13101
12053;https://sikola.unhas.ac.id/courses/618H2103/index.php;FISIKA RADIOTERAPI LANJUTAN;618H2103;45102
12082;https://sikola.unhas.ac.id/courses/633L2533/index.php;PENGAWASAN DAN PENGENDALIAN MUTU HASIL PERIKANAN;633L2533;54146
12112;https://sikola.unhas.ac.id/courses/671J137/index.php;KEPANITERAAN BEDAH MULUT;671J137;12901
12113;https://sikola.unhas.ac.id/courses/672J136/index.php;KEPANITERAAN PROSTHODONSI;672J136;12901
12114;https://sikola.unhas.ac.id/courses/673J133/index.php;KEPANITERAAN ILMU KEDOKTERAN GIGI ANAK (IKGA);673J133;12901
12115;https://sikola.unhas.ac.id/courses/674J133/index.php;KEPANITERAAN ILMU KESEHATAN GIGI MASYARAKAT (IKGM);674J133;12901
12118;https://sikola.unhas.ac.id/courses/675J135/index.php;KEPANITERAAN ORTHODONSI;675J135;12901
12173;https://sikola.unhas.ac.id/courses/707D4123/index.php;TEKNIK TEGANGAN TINGGI DAN ISOLASI LISTRIK LANJUT;707D4123;20001
12177;https://sikola.unhas.ac.id/courses/711D4123/index.php;TOPIK KHUSUS DATA MINING DAN KECERDASAN LANJUT;711D4123;20001
12307;https://sikola.unhas.ac.id/courses/A21F07110302/index.php;TEKNIK PENULISAN DAN PRESENTASI ILMIAH;A21F07110302;81201
12337;https://sikola.unhas.ac.id/courses/BAHASAARABPILIHAN/index.php;BAHASA ARAB;BAHASAARABPILIHAN;79203
12341;https://sikola.unhas.ac.id/courses/BL01/index.php;DESAIN KELAS KOLABORATIF DAN PARTISIPATIF;BL01;-
12343;https://sikola.unhas.ac.id/courses/DENDROLOGI/index.php;DENDROLOGI (18M01120103);DENDROLOGI;54251
12348;https://sikola.unhas.ac.id/courses/I111/index.php;PENGANTAR ILMU PETERNAKAN (101 I 112);I111;54231
12354;https://sikola.unhas.ac.id/courses/L123456/index.php;LOGIKA;L123456;79203
12355;https://sikola.unhas.ac.id/courses/LPMPP/index.php;SIKOLA UNHAS;LPMPP;LPMPP
12358;https://sikola.unhas.ac.id/courses/LPMPP0003/index.php;MASTER BALANCE UNHAS;LPMPP0003;LPMPP
12359;https://sikola.unhas.ac.id/courses/LPMPP0003A/index.php;BALANCE UNHAS 2023 Klaster C;LPMPP0003A;LPMPP
12360;https://sikola.unhas.ac.id/courses/LPMPP0003B/index.php;BALANCE UNHAS 2023 Klaster L;LPMPP0003B;LPMPP
12361;https://sikola.unhas.ac.id/courses/LPMPP0003C/index.php;BALANCE UNHAS 2023 REMEDIAL;LPMPP0003C;LPMPP
12363;https://sikola.unhas.ac.id/courses/LPMPP0003E/index.php;BALANCE UNHAS 2023 Klaster G;LPMPP0003E;LPMPP
12364;https://sikola.unhas.ac.id/courses/LPMPP0003F/index.php;BALANCE KLASTER D-2;LPMPP0003F;LPMPP
12365;https://sikola.unhas.ac.id/courses/LPMPP0003G/index.php;BALANCE UNHAS 2023 Klaster F;LPMPP0003G;LPMPP
12366;https://sikola.unhas.ac.id/courses/LPMPP0003H/index.php;BALANCE UNHAS 2023 Klaster H dan M;LPMPP0003H;LPMPP
12367;https://sikola.unhas.ac.id/courses/LPMPP0003I/index.php;BALANCE UNHAS 2023 Klaster I;LPMPP0003I;LPMPP
12368;https://sikola.unhas.ac.id/courses/LPMPP0003J/index.php;BALANCE UNHAS 2023 Klaster J;LPMPP0003J;LPMPP
12369;https://sikola.unhas.ac.id/courses/LPMPP003A/index.php;BALANCE rusak juga;LPMPP003A;LPMPP
12370;https://sikola.unhas.ac.id/courses/LPMPP003B/index.php;BALANCE UNHAS D-1;LPMPP003B;LPMPP
12371;https://sikola.unhas.ac.id/courses/LPMPP003C/index.php;BALANCE UNHAS 2023 Klaster K;LPMPP003C;LPMPP
12372;https://sikola.unhas.ac.id/courses/LPMPP003D/index.php;BALANCE UNHAS 2023 Klaster E;LPMPP003D;LPMPP
12373;https://sikola.unhas.ac.id/courses/LPMPP003E/index.php;BALANCE UNHAS 2023 Klaster D-2;LPMPP003E;LPMPP
12374;https://sikola.unhas.ac.id/courses/LPMPP003F/index.php;BALANCE UNHAS 2023 Klaster D-1;LPMPP003F;LPMPP
12375;https://sikola.unhas.ac.id/courses/LPMPP003G/index.php;BALANCE rusak;LPMPP003G;LPMPP
12376;https://sikola.unhas.ac.id/courses/LPMPP003H/index.php;BALANCE UNHAS 2023 Klaster B;LPMPP003H;LPMPP
12377;https://sikola.unhas.ac.id/courses/LPMPP003I/index.php;BALANCE UNHAS 2023 Klaster A;LPMPP003I;LPMPP
